user_id,platform,activity_date,acquisition_date
10695,android,2024-02-04,2024-01-23
10695,android,2024-02-28,2024-01-23
10720,android,2024-01-28,2024-01-20
10720,android,2024-02-10,2024-01-20
10720,android,2024-02-11,2024-01-20
10720,android,2024-02-19,2024-01-20
10721,android,2024-01-14,2024-01-14
10736,android,2024-01-13,2024-01-13
10736,android,2024-01-14,2024-01-13
10736,android,2024-01-15,2024-01-13
10872,android,2024-01-14,2024-01-13
10875,android,2024-01-07,2024-01-07
10926,android,2024-01-16,2024-01-04
10957,android,2024-01-02,2024-01-02
10957,android,2024-01-03,2024-01-02
10957,android,2024-01-07,2024-01-02
10957,android,2024-01-12,2024-01-02
10957,android,2024-01-20,2024-01-02
10960,android,2024-01-13,2024-01-13
10987,android,2024-01-24,2024-01-17
10992,android,2024-01-27,2024-01-27
11142,ios,2024-01-19,2024-01-19
11190,android,2024-01-19,2024-01-19
11190,android,2024-01-25,2024-01-19
11190,android,2024-01-27,2024-01-19
11308,android,2024-02-01,2024-01-17
11308,android,2024-02-29,2024-01-17
11334,ios,2024-02-06,2024-01-31
11334,ios,2024-02-07,2024-01-31
11356,android,2024-01-24,2024-01-17
11356,android,2024-01-25,2024-01-17
11362,android,2024-01-18,2024-01-14
11362,android,2024-01-19,2024-01-14
11362,android,2024-01-22,2024-01-14
11362,android,2024-01-25,2024-01-14
11362,android,2024-01-26,2024-01-14
11362,android,2024-01-27,2024-01-14
11362,android,2024-01-28,2024-01-14
11362,android,2024-01-30,2024-01-14
11362,android,2024-01-31,2024-01-14
11362,android,2024-02-01,2024-01-14
11362,android,2024-02-02,2024-01-14
11362,android,2024-02-03,2024-01-14
11362,android,2024-02-04,2024-01-14
11362,android,2024-02-09,2024-01-14
11362,android,2024-02-10,2024-01-14
11362,android,2024-02-11,2024-01-14
11362,android,2024-02-12,2024-01-14
11362,android,2024-02-13,2024-01-14
11362,android,2024-02-15,2024-01-14
11362,android,2024-02-16,2024-01-14
11362,android,2024-02-17,2024-01-14
11362,android,2024-02-18,2024-01-14
11362,android,2024-02-19,2024-01-14
11362,android,2024-02-20,2024-01-14
11362,android,2024-02-21,2024-01-14
11362,android,2024-02-22,2024-01-14
11362,android,2024-02-24,2024-01-14
11362,android,2024-02-25,2024-01-14
11362,android,2024-02-26,2024-01-14
11362,android,2024-02-27,2024-01-14
11362,android,2024-02-28,2024-01-14
11377,ios,2024-01-22,2024-01-15
11377,ios,2024-01-24,2024-01-15
11377,ios,2024-01-28,2024-01-15
11377,ios,2024-02-05,2024-01-15
11377,ios,2024-02-06,2024-01-15
11377,ios,2024-02-09,2024-01-15
11377,ios,2024-02-11,2024-01-15
11377,ios,2024-02-14,2024-01-15
11377,ios,2024-02-16,2024-01-15
11377,ios,2024-02-19,2024-01-15
11377,ios,2024-02-20,2024-01-15
11377,ios,2024-02-23,2024-01-15
11377,ios,2024-02-26,2024-01-15
11377,ios,2024-02-27,2024-01-15
11459,ios,2024-01-20,2024-01-19
11460,android,2024-01-07,2024-01-07
11460,android,2024-01-27,2024-01-07
11465,android,2024-01-25,2024-01-23
11465,android,2024-02-15,2024-01-23
11491,android,2024-01-22,2024-01-22
11491,android,2024-01-31,2024-01-22
11491,android,2024-02-16,2024-01-22
11491,android,2024-02-22,2024-01-22
11491,android,2024-02-26,2024-01-22
11543,android,2024-01-19,2024-01-08
11543,android,2024-01-20,2024-01-08
11543,android,2024-01-21,2024-01-08
11543,android,2024-01-28,2024-01-08
11543,android,2024-02-01,2024-01-08
11543,android,2024-02-02,2024-01-08
11543,android,2024-02-08,2024-01-08
11543,android,2024-02-15,2024-01-08
11543,android,2024-02-19,2024-01-08
11543,android,2024-02-24,2024-01-08
11543,android,2024-02-25,2024-01-08
11547,android,2024-01-16,2024-01-16
11547,android,2024-01-17,2024-01-16
11547,android,2024-01-21,2024-01-16
11547,android,2024-01-22,2024-01-16
11547,android,2024-01-23,2024-01-16
11547,android,2024-01-24,2024-01-16
11547,android,2024-01-25,2024-01-16
11547,android,2024-01-26,2024-01-16
11547,android,2024-01-27,2024-01-16
11547,android,2024-01-28,2024-01-16
11547,android,2024-01-29,2024-01-16
11547,android,2024-01-30,2024-01-16
11547,android,2024-01-31,2024-01-16
11547,android,2024-02-02,2024-01-16
11547,android,2024-02-10,2024-01-16
11547,android,2024-02-11,2024-01-16
11547,android,2024-02-12,2024-01-16
11547,android,2024-02-14,2024-01-16
11547,android,2024-02-15,2024-01-16
11547,android,2024-02-16,2024-01-16
11547,android,2024-02-17,2024-01-16
11547,android,2024-02-18,2024-01-16
11547,android,2024-02-21,2024-01-16
11547,android,2024-02-27,2024-01-16
11547,android,2024-03-01,2024-01-16
11558,android,2024-01-21,2024-01-21
11558,android,2024-01-25,2024-01-21
11558,android,2024-01-27,2024-01-21
11558,android,2024-01-30,2024-01-21
11558,android,2024-01-31,2024-01-21
11558,android,2024-02-01,2024-01-21
11558,android,2024-02-03,2024-01-21
11584,android,2024-01-28,2024-01-28
11584,android,2024-02-05,2024-01-28
11584,android,2024-02-19,2024-01-28
11754,android,2024-02-03,2024-01-30
11754,android,2024-02-09,2024-01-30
11754,android,2024-02-11,2024-01-30
11772,android,2024-01-27,2024-01-25
11772,android,2024-01-28,2024-01-25
11772,android,2024-01-29,2024-01-25
11772,android,2024-01-30,2024-01-25
11772,android,2024-01-31,2024-01-25
11772,android,2024-02-06,2024-01-25
11772,android,2024-02-07,2024-01-25
11772,android,2024-02-25,2024-01-25
11773,android,2024-01-23,2024-01-23
11774,ios,2024-02-01,2024-01-23
11777,android,2024-01-13,2024-01-13
11777,android,2024-01-16,2024-01-13
11777,android,2024-01-20,2024-01-13
11777,android,2024-01-29,2024-01-13
11810,android,2024-01-05,2024-01-05
11812,android,2024-01-23,2024-01-22
11812,android,2024-02-01,2024-01-22
11812,android,2024-02-02,2024-01-22
11812,android,2024-02-07,2024-01-22
11812,android,2024-02-08,2024-01-22
11812,android,2024-02-15,2024-01-22
11812,android,2024-02-16,2024-01-22
11835,android,2024-02-04,2024-01-25
11864,android,2024-01-29,2024-01-29
11866,android,2024-01-12,2024-01-12
11866,android,2024-01-17,2024-01-12
11866,android,2024-01-20,2024-01-12
11880,android,2024-02-17,2024-01-30
11953,android,2024-01-25,2024-01-21
11953,android,2024-01-29,2024-01-21
11953,android,2024-02-03,2024-01-21
11998,android,2024-01-22,2024-01-21
11998,android,2024-01-23,2024-01-21
12007,ios,2024-01-12,2024-01-10
12007,ios,2024-01-13,2024-01-10
12083,android,2024-01-18,2024-01-12
12099,ios,2024-01-19,2024-01-19
12099,ios,2024-01-20,2024-01-19
12099,ios,2024-02-13,2024-01-19
12099,ios,2024-02-15,2024-01-19
12099,ios,2024-02-26,2024-01-19
12099,ios,2024-02-27,2024-01-19
12099,ios,2024-02-29,2024-01-19
12099,ios,2024-03-01,2024-01-19
12104,android,2024-01-13,2024-01-13
12131,android,2024-01-28,2024-01-27
12131,android,2024-02-01,2024-01-27
12143,android,2024-02-02,2024-01-22
12143,android,2024-02-06,2024-01-22
12143,android,2024-02-20,2024-01-22
12145,android,2024-02-07,2024-01-17
12145,android,2024-02-12,2024-01-17
12156,android,2024-02-01,2024-01-16
12213,ios,2024-02-06,2024-01-26
12228,android,2024-02-09,2024-01-22
12228,android,2024-02-13,2024-01-22
12242,android,2024-01-22,2024-01-19
12242,android,2024-01-24,2024-01-19
12242,android,2024-01-25,2024-01-19
12242,android,2024-01-26,2024-01-19
12242,android,2024-01-28,2024-01-19
12242,android,2024-02-02,2024-01-19
12242,android,2024-02-03,2024-01-19
12242,android,2024-02-05,2024-01-19
12242,android,2024-02-12,2024-01-19
12242,android,2024-02-15,2024-01-19
12242,android,2024-02-18,2024-01-19
12242,android,2024-02-19,2024-01-19
12242,android,2024-02-23,2024-01-19
12242,android,2024-02-24,2024-01-19
12242,android,2024-02-26,2024-01-19
12242,android,2024-02-27,2024-01-19
12242,android,2024-02-28,2024-01-19
12242,android,2024-03-01,2024-01-19
12259,android,2024-02-19,2024-01-04
12268,android,2024-01-23,2024-01-22
12318,android,2024-01-28,2024-01-28
12318,android,2024-02-20,2024-01-28
12321,android,2024-01-04,2024-01-01
12321,android,2024-01-05,2024-01-01
12321,android,2024-01-07,2024-01-01
12321,android,2024-01-08,2024-01-01
12351,android,2024-01-14,2024-01-14
12375,android,2024-01-06,2024-01-05
12375,android,2024-01-18,2024-01-05
12375,android,2024-01-20,2024-01-05
12375,android,2024-02-06,2024-01-05
12375,android,2024-02-15,2024-01-05
12375,android,2024-02-18,2024-01-05
12443,ios,2024-01-12,2024-01-12
12443,ios,2024-01-13,2024-01-12
12510,android,2024-01-10,2024-01-10
12566,ios,2024-01-12,2024-01-09
12566,ios,2024-01-14,2024-01-09
12566,ios,2024-01-23,2024-01-09
12585,android,2024-01-06,2024-01-06
12655,android,2024-01-28,2024-01-28
12671,ios,2024-01-02,2024-01-02
12693,ios,2024-01-13,2024-01-12
12693,ios,2024-01-24,2024-01-12
12705,android,2024-01-14,2024-01-14
12705,android,2024-01-15,2024-01-14
12739,android,2024-01-30,2024-01-29
12739,android,2024-02-08,2024-01-29
12739,android,2024-02-14,2024-01-29
12739,android,2024-02-26,2024-01-29
12739,android,2024-03-01,2024-01-29
12799,android,2024-02-06,2024-01-18
12825,ios,2024-01-17,2024-01-11
12825,ios,2024-01-31,2024-01-11
12825,ios,2024-02-04,2024-01-11
12881,android,2024-01-30,2024-01-14
12881,android,2024-02-17,2024-01-14
12909,android,2024-01-24,2024-01-21
12909,android,2024-01-28,2024-01-21
12909,android,2024-02-13,2024-01-21
12909,android,2024-02-18,2024-01-21
12909,android,2024-02-24,2024-01-21
12909,android,2024-02-27,2024-01-21
12923,android,2024-01-20,2024-01-20
12923,android,2024-01-22,2024-01-20
12934,android,2024-01-30,2024-01-30
13011,android,2024-01-16,2024-01-07
13011,android,2024-01-17,2024-01-07
13011,android,2024-01-22,2024-01-07
13011,android,2024-01-24,2024-01-07
13011,android,2024-01-29,2024-01-07
13011,android,2024-01-30,2024-01-07
13011,android,2024-02-06,2024-01-07
13011,android,2024-02-09,2024-01-07
13011,android,2024-02-19,2024-01-07
13011,android,2024-02-24,2024-01-07
13036,android,2024-01-20,2024-01-06
13036,android,2024-02-02,2024-01-06
13036,android,2024-02-11,2024-01-06
13036,android,2024-02-21,2024-01-06
13036,android,2024-02-25,2024-01-06
13164,android,2024-01-19,2024-01-18
13164,android,2024-01-21,2024-01-18
13164,android,2024-01-23,2024-01-18
13164,android,2024-01-24,2024-01-18
13254,android,2024-01-26,2024-01-26
13254,android,2024-01-27,2024-01-26
13342,ios,2024-01-11,2024-01-11
13342,ios,2024-01-15,2024-01-11
13603,ios,2024-02-22,2024-01-18
13656,android,2024-01-23,2024-01-13
13656,android,2024-01-25,2024-01-13
13656,android,2024-02-09,2024-01-13
13659,android,2024-01-02,2024-01-02
13659,android,2024-01-03,2024-01-02
13659,android,2024-01-04,2024-01-02
13705,android,2024-01-17,2024-01-17
13773,android,2024-01-31,2024-01-31
13802,android,2024-01-12,2024-01-12
13802,android,2024-01-15,2024-01-12
13802,android,2024-01-17,2024-01-12
13802,android,2024-01-19,2024-01-12
13802,android,2024-01-20,2024-01-12
13802,android,2024-02-20,2024-01-12
13802,android,2024-02-21,2024-01-12
13802,android,2024-02-22,2024-01-12
13802,android,2024-02-23,2024-01-12
13802,android,2024-02-24,2024-01-12
13802,android,2024-02-25,2024-01-12
13802,android,2024-02-26,2024-01-12
13802,android,2024-02-27,2024-01-12
13802,android,2024-02-28,2024-01-12
13802,android,2024-02-29,2024-01-12
13802,android,2024-03-01,2024-01-12
13929,android,2024-01-28,2024-01-27
14013,android,2024-01-09,2024-01-09
14023,android,2024-01-14,2024-01-13
14023,android,2024-01-15,2024-01-13
14027,android,2024-01-16,2024-01-16
14204,ios,2024-02-27,2024-01-30
14350,android,2024-01-24,2024-01-24
14384,android,2024-01-13,2024-01-13
14384,android,2024-01-24,2024-01-13
14384,android,2024-02-08,2024-01-13
14384,android,2024-02-10,2024-01-13
14384,android,2024-02-12,2024-01-13
14384,android,2024-02-13,2024-01-13
14392,android,2024-01-05,2024-01-05
14392,android,2024-01-07,2024-01-05
14392,android,2024-01-08,2024-01-05
14392,android,2024-01-09,2024-01-05
14392,android,2024-01-11,2024-01-05
14392,android,2024-01-13,2024-01-05
14392,android,2024-01-14,2024-01-05
14392,android,2024-01-15,2024-01-05
14392,android,2024-01-16,2024-01-05
14392,android,2024-01-17,2024-01-05
14392,android,2024-01-19,2024-01-05
14392,android,2024-01-20,2024-01-05
14392,android,2024-01-22,2024-01-05
14392,android,2024-01-23,2024-01-05
14392,android,2024-01-24,2024-01-05
14392,android,2024-01-25,2024-01-05
14392,android,2024-01-26,2024-01-05
14392,android,2024-01-28,2024-01-05
14392,android,2024-01-29,2024-01-05
14392,android,2024-01-30,2024-01-05
14392,android,2024-01-31,2024-01-05
14392,android,2024-02-01,2024-01-05
14392,android,2024-02-05,2024-01-05
14392,android,2024-02-16,2024-01-05
14392,android,2024-02-17,2024-01-05
14392,android,2024-02-24,2024-01-05
14399,android,2024-02-04,2024-01-20
14399,android,2024-02-06,2024-01-20
14420,android,2024-01-20,2024-01-20
14505,ios,2024-01-23,2024-01-20
14505,ios,2024-01-24,2024-01-20
14505,ios,2024-01-25,2024-01-20
14505,ios,2024-01-26,2024-01-20
14505,ios,2024-01-29,2024-01-20
14505,ios,2024-01-30,2024-01-20
14505,ios,2024-02-01,2024-01-20
14505,ios,2024-02-02,2024-01-20
14505,ios,2024-02-04,2024-01-20
14505,ios,2024-02-05,2024-01-20
14505,ios,2024-02-07,2024-01-20
14505,ios,2024-02-08,2024-01-20
14505,ios,2024-02-09,2024-01-20
14505,ios,2024-02-10,2024-01-20
14505,ios,2024-02-11,2024-01-20
14505,ios,2024-02-12,2024-01-20
14505,ios,2024-02-14,2024-01-20
14505,ios,2024-02-16,2024-01-20
14505,ios,2024-02-17,2024-01-20
14505,ios,2024-02-18,2024-01-20
14505,ios,2024-02-19,2024-01-20
14505,ios,2024-02-21,2024-01-20
14505,ios,2024-02-23,2024-01-20
14505,ios,2024-02-24,2024-01-20
14505,ios,2024-02-29,2024-01-20
14534,android,2024-02-20,2024-01-21
14707,android,2024-01-15,2024-01-09
14718,android,2024-01-28,2024-01-26
14718,android,2024-01-29,2024-01-26
14718,android,2024-01-30,2024-01-26
14718,android,2024-01-31,2024-01-26
14830,android,2024-01-27,2024-01-27
14830,android,2024-01-28,2024-01-27
14830,android,2024-01-29,2024-01-27
14830,android,2024-01-31,2024-01-27
14830,android,2024-02-01,2024-01-27
14830,android,2024-02-02,2024-01-27
14830,android,2024-02-03,2024-01-27
14830,android,2024-02-06,2024-01-27
14830,android,2024-02-07,2024-01-27
14830,android,2024-02-08,2024-01-27
14830,android,2024-02-09,2024-01-27
14830,android,2024-02-10,2024-01-27
14830,android,2024-02-11,2024-01-27
14830,android,2024-02-12,2024-01-27
14830,android,2024-02-13,2024-01-27
14830,android,2024-02-14,2024-01-27
14830,android,2024-02-15,2024-01-27
14830,android,2024-02-16,2024-01-27
14830,android,2024-02-17,2024-01-27
14830,android,2024-02-18,2024-01-27
14830,android,2024-02-19,2024-01-27
14830,android,2024-02-20,2024-01-27
14830,android,2024-02-21,2024-01-27
14830,android,2024-02-28,2024-01-27
14830,android,2024-02-29,2024-01-27
14830,android,2024-03-01,2024-01-27
15121,ios,2024-01-09,2024-01-08
15174,android,2024-02-14,2024-01-24
15212,android,2024-01-21,2024-01-13
15212,android,2024-01-22,2024-01-13
15212,android,2024-01-27,2024-01-13
15212,android,2024-01-31,2024-01-13
15335,android,2024-01-18,2024-01-16
15335,android,2024-01-26,2024-01-16
15335,android,2024-01-30,2024-01-16
15335,android,2024-02-12,2024-01-16
15335,android,2024-02-18,2024-01-16
15335,android,2024-02-19,2024-01-16
15335,android,2024-02-20,2024-01-16
15335,android,2024-02-21,2024-01-16
15335,android,2024-02-23,2024-01-16
15335,android,2024-02-24,2024-01-16
15335,android,2024-02-25,2024-01-16
15335,android,2024-02-29,2024-01-16
15335,android,2024-03-01,2024-01-16
15630,android,2024-01-12,2024-01-12
16188,android,2024-01-31,2024-01-30
16436,ios,2024-01-12,2024-01-12
16680,android,2024-01-06,2024-01-04
16680,android,2024-01-15,2024-01-04
17559,ios,2024-01-23,2024-01-19
17559,ios,2024-02-17,2024-01-19
